model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high,comparison_id,native_model_id,sample_mode,native_rows,common_rows
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,trade_pct_gdp,-0.011141337358642062,0.020170450197693406,-0.5523593796590683,0.5818541363737748,-0.051126902398443995,0.02884422768115987,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,ln_gdppc,0.8932690822287626,0.6092467825845465,1.46618596562683,0.14553035919903134,-0.31449160786779595,2.101029772325321,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,xr_dep_pct,0.06385890914210779,0.04401340459993576,1.4508968284221528,0.1497339820440866,-0.023392532199300778,0.15111035048351634,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,random_effects,Intercept,,,,,,,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,random_effects,broad_money_growth_pct,,,,,,,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,random_effects,deposit_interest_rate_pct,,,,,,,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,random_effects,inflation_gdp_deflator_pct,,,,,,,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,random_effects,trade_pct_gdp,,,,,,,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,random_effects,ln_gdppc,,,,,,,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,random_effects,xr_dep_pct,,,,,,,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,pooled_ols,Intercept,-13.276121037115875,12.040743396622437,-1.1025997814088435,0.2702010052201329,-36.87554444158433,10.323302367352582,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,pooled_ols,broad_money_growth_pct_lag1,0.04856165806640911,0.032356541468205505,1.5008296889247954,0.13339961761421285,-0.014855997875550447,0.11197931400836866,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,pooled_ols,deposit_interest_rate_pct_lag1,-0.03863681734683483,0.13889052770821725,-0.2781818024912648,0.7808728032689776,-0.3108572494487031,0.23358361475503342,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,pooled_ols,inflation_gdp_deflator_pct_lag1,-0.01363034417661223,0.028467863599912276,-0.47879757919924243,0.6320826390256259,-0.06942633154923906,0.0421656431960146,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,pooled_ols,trade_pct_gdp_lag1,0.05659840100797117,0.006497046844411862,8.71140417536803,3.0013344764442225e-18,0.043864423187054316,0.06933237882888803,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,pooled_ols,ln_gdppc_lag1,0.38286519942346425,0.4850253786044762,0.7893714768597283,0.4298949217124596,-0.5677670742292131,1.3334974730761417,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
