model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high
M6a_tourism_robustness_from_M2,fixed_effects,Intercept,34.956835259732905,39.250690208405125,0.8906043454045367,0.37623639681552423,-43.346149211319435,113.25981973078524
M6a_tourism_robustness_from_M2,fixed_effects,broad_money_pct_gdp,0.08989872487677339,0.05542232434846618,1.6220670268453175,0.10934987425277098,-0.020665786976785436,0.20046323673033223
M6a_tourism_robustness_from_M2,fixed_effects,deposit_interest_rate_pct,-0.20755665832082693,0.20939861621794895,-0.9912035813302374,0.3250494725328359,-0.6252954676746242,0.21018215103297033
M6a_tourism_robustness_from_M2,fixed_effects,inflation_gdp_deflator_pct,0.030207502779100035,0.04913169135757795,0.6148272519106124,0.5406911361503224,-0.06780753963116398,0.12822254518936405
M6a_tourism_robustness_from_M2,fixed_effects,trade_pct_gdp,-0.04014789116696052,0.022931741632050202,-1.750756301512155,0.08443249684800924,-0.08589546399624283,0.00559968166232179
M6a_tourism_robustness_from_M2,fixed_effects,ln_gdppc,-1.6354419795456951,5.5302034638950435,-0.29572907944942367,0.768325146042331,-12.667896024453274,9.397012065361885
M6a_tourism_robustness_from_M2,fixed_effects,xr_dep_pct,0.07237737367769333,0.11072962135675693,0.6536405777502167,0.5155158304408998,-0.14852217676452933,0.293276924119916
M6a_tourism_robustness_from_M2,fixed_effects,ln_tourism_arrivals,-1.224767122010225,0.54667650822088,-2.2403873288723215,0.028288596298076563,-2.3153569156323037,-0.13417732838814644
M6a_tourism_robustness_from_M2,fixed_effects_driscoll_kraay,Intercept,34.956835259732905,30.567837130903037,1.1435822269673357,0.2567490035966067,-26.02433127430688,95.93800179377268
M6a_tourism_robustness_from_M2,fixed_effects_driscoll_kraay,broad_money_pct_gdp,0.08989872487677339,0.08539527515029349,1.0527365210610768,0.2961344969637163,-0.08046018775612562,0.2602576375096724
M6a_tourism_robustness_from_M2,fixed_effects_driscoll_kraay,deposit_interest_rate_pct,-0.20755665832082693,0.31585983155911446,-0.6571163458686954,0.5132920621447981,-0.8376797811062267,0.4225664644645728
M6a_tourism_robustness_from_M2,fixed_effects_driscoll_kraay,inflation_gdp_deflator_pct,0.030207502779100035,0.08480889638917091,0.35618318437353436,0.7227901696539472,-0.1389816162327812,0.19939662179098128
M6a_tourism_robustness_from_M2,fixed_effects_driscoll_kraay,trade_pct_gdp,-0.04014789116696052,0.0251086960331829,-1.5989636066286466,0.11439817608513825,-0.09023836919768002,0.009942586863758991
M6a_tourism_robustness_from_M2,fixed_effects_driscoll_kraay,ln_gdppc,-1.6354419795456951,2.4853552281149205,-0.658031480186491,0.5127074166159509,-6.593589996786358,3.3227060376949673
M6a_tourism_robustness_from_M2,fixed_effects_driscoll_kraay,xr_dep_pct,0.07237737367769333,0.08190324936875,0.8836935559397812,0.37993039341419865,-0.09101513813287922,0.23576988548826588
M6a_tourism_robustness_from_M2,fixed_effects_driscoll_kraay,ln_tourism_arrivals,-1.224767122010225,1.223349010648598,-1.0011592042412125,0.32024797001683414,-3.6652816218796205,1.2157473778591705
M6a_tourism_robustness_from_M2,random_effects,Intercept,,,,,,
M6a_tourism_robustness_from_M2,random_effects,broad_money_pct_gdp,,,,,,
M6a_tourism_robustness_from_M2,random_effects,deposit_interest_rate_pct,,,,,,
